ticker,date,trail_252_ret,bucket,fwd_21,fwd_63,fwd_126,fwd_252,max_fwd_drawdown_252,next_earnings_date,next_earn_day_ret,next_earn_ret_m1p1
MSTR,2024-05-16,4.266164490265888,>=+100%,0.046722848753737,-0.07609833281639933,1.2755177914122133,1.895318061687266,-0.49781566449688697,2024-08-06,0.045997033103763796,-0.04747896583406597
LCID,2021-11-22,4.264675800620896,>=+100%,-0.24295776455641283,-0.5311033035516324,-0.6654929657342289,-0.8018388094037598,-0.8160188747848084,2022-02-28,0.09981020035282251,-0.05161292638905357
CC,2017-03-31,4.209041068191431,>=+100%,0.035584383997911084,-0.014390239455862375,0.316284627821694,0.23323213896392003,-0.22675161942080024,2017-05-03,-0.02106838854239934,0.0007522469991714242
ADMA,2024-11-19,4.196473302794536,>=+100%,-0.13233153918048357,-0.247697475078959,-0.010179306496144958,-0.1672321374666803,-0.42921258096796033,2025-03-18,0.002142421425562757,0.10391004424905792
EXPI,2020-12-08,4.194863649513923,>=+100%,0.267860094174301,0.7203747136365808,0.2034098170638845,0.2860215854726691,-0.709779600794371,,,
ANIP,2014-07-15,4.188271424834312,>=+100%,-0.12314097326523454,-0.224271244727134,0.6183819624042397,0.9452707794066704,-0.3078851887706535,2014-08-07,-0.034267905574026813,-0.02422979821320581
NFLX,2013-10-21,4.180824472773473,>=+100%,-0.04986056755745838,-0.05988919121661174,-0.004197359387050126,0.030986742399667255,-0.30939818447631584,2013-10-25,-0.00963093977571372,-0.05198958029644496
BBWI,2021-03-16,4.173390462755176,>=+100%,0.1080140604747497,0.07520469502756733,0.30761619655813943,-0.02282767645068473,-0.41731914619074695,2021-03-19,0.006316431896945085,-0.002493365665530378
SMCI,2023-06-12,4.1534169149025715,>=+100%,0.1368645252987879,0.034912038891181885,0.013957087346981645,1.9953218522718834,-0.3993199193617938,2023-08-28,0.004725186630414324,0.030201614471936367
PLTR,2025-04-24,4.139723524485691,>=+100%,0.14408980288724949,0.4733717280600045,0.6745221541253803,0.3277046550774618,-0.3818901337688695,2025-05-06,-0.1204653505462473,-0.10737653426992577
PLTR,2025-08-28,4.1254454833706715,>=+100%,0.1311662416748307,0.04838103586838449,-0.08189980614813808,,-0.3822280027586312,2025-11-04,-0.07935122967372787,-0.09305917299393096
LQDT,2021-05-19,4.064960615878377,>=+100%,-0.1849980689299351,-0.11620675570592287,0.006607076537832324,-0.492032649539323,-0.5757465401694859,2021-08-05,0.000497523815524703,0.10398010512052869
FIX,2026-04-09,4.058457424259039,>=+100%,0.24003303538506104,,,,-0.15776169501207782,2026-04-23,0.028657815663618358,0.0009452261688003283
CZR,2021-05-04,4.046486911739635,>=+100%,0.14696954982658372,-0.0915942647525323,0.17303463823428022,-0.2918454685405071,-0.4631349680078136,2021-05-05,0.07798602190761539,0.07003038340722867
CENX,2021-04-06,4.032894862738344,>=+100%,0.12679735661428926,-0.19477127181444265,-0.08366011222315628,0.739869314207821,-0.39020174691144194,2021-05-07,0.03740161791726293,0.0583989109589822
